type	cobo	asad	aget	chan	det	row	col	num	nom
0	0	3	0	56	-1	-1	-1	0	TPC
0	0	3	0	57	-1	19	8	0	TPC
0	0	3	0	58	-1	21	7	0	TPC
0	0	3	0	59	-1	16	12	0	TPC
0	0	3	0	60	-1	20	3	0	TPC
0	0	3	0	61	-1	21	6	0	TPC
0	0	3	0	62	-1	20	10	0	TPC
0	0	3	0	63	-1	17	11	0	TPC
0	0	3	0	64	-1	21	0	0	TPC
0	0	3	0	65	-1	20	5	0	TPC
0	0	3	0	66	-1	19	2	0	TPC
0	0	3	0	67	-1	19	9	0	TPC
0	0	3	1	0	-1	16	24	0	TPC
0	0	3	1	1	-1	21	18	0	TPC
0	0	3	1	2	-1	21	27	0	TPC
0	0	3	1	3	-1	18	26	0	TPC
0	0	3	1	4	-1	19	31	0	TPC
0	0	3	1	5	-1	19	20	0	TPC
0	0	3	1	6	-1	19	29	0	TPC
0	0	3	1	7	-1	17	23	0	TPC
0	0	3	1	8	-1	21	29	0	TPC
0	0	3	1	9	-1	20	17	0	TPC
0	0	3	1	10	-1	20	30	0	TPC
0	0	3	1	11	-1	-1	-1	0	TPC
0	0	3	1	12	-1	18	22	0	TPC
0	0	3	1	13	-1	20	28	0	TPC
0	0	3	1	14	-1	19	16	0	TPC
0	0	3	1	15	-1	16	20	0	TPC
0	0	3	1	16	-1	21	31	0	TPC
0	0	3	1	17	-1	20	31	0	TPC
0	0	3	1	18	-1	19	27	0	TPC
0	0	3	1	19	-1	20	22	0	TPC
0	0	3	1	20	-1	20	16	0	TPC
0	0	3	1	21	-1	21	25	0	TPC
0	0	3	1	22	-1	-1	-1	0	TPC
0	0	3	1	23	-1	19	30	0	TPC
0	0	3	1	24	-1	17	19	0	TPC
0	0	3	1	25	-1	21	17	0	TPC
0	0	3	1	26	-1	20	24	0	TPC
0	0	3	1	27	-1	21	28	0	TPC
0	0	3	1	28	-1	18	18	0	TPC
0	0	3	1	29	-1	19	19	0	TPC
0	0	3	1	30	-1	19	23	0	TPC
0	0	3	1	31	-1	21	21	0	TPC
0	0	3	1	32	-1	20	20	0	TPC
0	0	3	1	33	-1	16	16	0	TPC
0	0	3	1	34	-1	20	27	0	TPC
0	0	3	1	35	-1	19	26	0	TPC
0	0	3	1	36	-1	16	18	0	TPC
0	0	3	1	37	-1	19	17	0	TPC
0	0	3	1	38	-1	21	30	0	TPC
0	0	3	1	39	-1	20	29	0	TPC
0	0	3	1	40	-1	18	20	0	TPC
0	0	3	1	41	-1	20	18	0	TPC
0	0	3	1	42	-1	21	24	0	TPC
0	0	3	1	43	-1	19	28	0	TPC
0	0	3	1	44	-1	17	17	0	TPC
0	0	3	1	45	-1	-1	-1	0	TPC
0	0	3	1	46	-1	21	19	0	TPC
0	0	3	1	47	-1	20	23	0	TPC
0	0	3	1	48	-1	21	26	0	TPC
0	0	3	1	49	-1	18	16	0	TPC
0	0	3	1	50	-1	19	21	0	TPC
0	0	3	1	51	-1	20	25	0	TPC
0	0	3	1	52	-1	19	22	0	TPC
0	0	3	1	53	-1	17	31	0	TPC
0	0	3	1	54	-1	18	30	0	TPC
0	0	3	1	55	-1	21	20	0	TPC
0	0	3	1	56	-1	-1	-1	0	TPC
0	0	3	1	57	-1	19	24	0	TPC
0	0	3	1	58	-1	21	23	0	TPC
0	0	3	1	59	-1	16	28	0	TPC
0	0	3	1	60	-1	20	19	0	TPC
0	0	3	1	61	-1	21	22	0	TPC
0	0	3	1	62	-1	20	26	0	TPC
0	0	3	1	63	-1	17	27	0	TPC
0	0	3	1	64	-1	21	16	0	TPC
0	0	3	1	65	-1	20	21	0	TPC
0	0	3	1	66	-1	19	18	0	TPC
0	0	3	1	67	-1	19	25	0	TPC
0	0	3	2	0	-1	18	35	0	TPC
0	0	3	2	1	-1	19	41	0	TPC
0	0	3	2	2	-1	16	46	0	TPC
0	0	3	2	3	-1	17	36	0	TPC
0	0	3	2	4	-1	17	43	0	TPC
0	0	3	2	5	-1	20	42	0	TPC
0	0	3	2	6	-1	17	45	0	TPC
0	0	3	2	7	-1	16	33	0	TPC
0	0	3	2	8	-1	16	44	0	TPC
0	0	3	2	9	-1	21	39	0	TPC
0	0	3	2	10	-1	18	44	0	TPC
0	0	3	2	11	-1	-1	-1	0	TPC
0	0	3	2	12	-1	17	32	0	TPC
0	0	3	2	13	-1	18	46	0	TPC
0	0	3	2	14	-1	20	38	0	TPC
0	0	3	2	15	-1	16	47	0	TPC
0	0	3	2	16	-1	16	42	0	TPC
0	0	3	2	17	-1	19	37	0	TPC
0	0	3	2	18	-1	17	47	0	TPC
0	0	3	2	19	-1	18	37	0	TPC
0	0	3	2	20	-1	17	41	0	TPC
0	0	3	2	21	-1	18	32	0	TPC
0	0	3	2	22	-1	-1	-1	0	TPC
0	0	3	2	23	-1	21	35	0	TPC
0	0	3	2	24	-1	17	46	0	TPC
0	0	3	2	25	-1	18	40	0	TPC
0	0	3	2	26	-1	17	33	0	TPC
0	0	3	2	27	-1	20	34	0	TPC
0	0	3	2	28	-1	18	45	0	TPC
0	0	3	2	29	-1	16	38	0	TPC
0	0	3	2	30	-1	16	34	0	TPC
0	0	3	2	31	-1	18	36	0	TPC
0	0	3	2	32	-1	17	37	0	TPC
0	0	3	2	33	-1	16	43	0	TPC
0	0	3	2	34	-1	19	33	0	TPC
0	0	3	2	35	-1	16	32	0	TPC
0	0	3	2	36	-1	16	45	0	TPC
0	0	3	2	37	-1	17	42	0	TPC
0	0	3	2	38	-1	20	36	0	TPC
0	0	3	2	39	-1	19	35	0	TPC
0	0	3	2	40	-1	18	47	0	TPC
0	0	3	2	41	-1	18	41	0	TPC
0	0	3	2	42	-1	18	34	0	TPC
0	0	3	2	43	-1	21	33	0	TPC
0	0	3	2	44	-1	17	44	0	TPC
0	0	3	2	45	-1	-1	-1	0	TPC
0	0	3	2	46	-1	16	39	0	TPC
0	0	3	2	47	-1	17	35	0	TPC
0	0	3	2	48	-1	20	32	0	TPC
0	0	3	2	49	-1	18	43	0	TPC
0	0	3	2	50	-1	17	38	0	TPC
0	0	3	2	51	-1	21	47	0	TPC
0	0	3	2	52	-1	16	36	0	TPC
0	0	3	2	53	-1	16	41	0	TPC
0	0	3	2	54	-1	17	40	0	TPC
0	0	3	2	55	-1	18	38	0	TPC
0	0	3	2	56	-1	-1	-1	0	TPC
0	0	3	2	57	-1	20	46	0	TPC
0	0	3	2	58	-1	16	35	0	TPC
0	0	3	2	59	-1	18	39	0	TPC
0	0	3	2	60	-1	17	39	0	TPC
0	0	3	2	61	-1	19	45	0	TPC
0	0	3	2	62	-1	18	33	0	TPC
0	0	3	2	63	-1	16	37	0	TPC
0	0	3	2	64	-1	18	42	0	TPC
0	0	3	2	65	-1	21	43	0	TPC
0	0	3	2	66	-1	16	40	0	TPC
0	0	3	2	67	-1	17	34	0	TPC
0	0	3	3	0	-1	16	56	0	TPC
0	0	3	3	1	-1	21	50	0	TPC
0	0	3	3	2	-1	21	59	0	TPC
0	0	3	3	3	-1	18	58	0	TPC
0	0	3	3	4	-1	19	63	0	TPC
0	0	3	3	5	-1	19	52	0	TPC
0	0	3	3	6	-1	19	61	0	TPC
0	0	3	3	7	-1	17	55	0	TPC
0	0	3	3	8	-1	21	61	0	TPC
0	0	3	3	9	-1	20	49	0	TPC
0	0	3	3	10	-1	20	62	0	TPC
0	0	3	3	11	-1	-1	-1	0	TPC
0	0	3	3	12	-1	18	54	0	TPC
0	0	3	3	13	-1	20	60	0	TPC
0	0	3	3	14	-1	19	48	0	TPC
0	0	3	3	15	-1	16	52	0	TPC
0	0	3	3	16	-1	21	63	0	TPC
0	0	3	3	17	-1	20	63	0	TPC
0	0	3	3	18	-1	19	59	0	TPC
0	0	3	3	19	-1	20	54	0	TPC
0	0	3	3	20	-1	20	48	0	TPC
0	0	3	3	21	-1	21	57	0	TPC
0	0	3	3	22	-1	-1	-1	0	TPC
0	0	3	3	23	-1	19	62	0	TPC
0	0	3	3	24	-1	17	51	0	TPC
0	0	3	3	25	-1	21	49	0	TPC
0	0	3	3	26	-1	20	56	0	TPC
0	0	3	3	27	-1	21	60	0	TPC
0	0	3	3	28	-1	18	50	0	TPC
0	0	3	3	29	-1	19	51	0	TPC
0	0	3	3	30	-1	19	55	0	TPC
0	0	3	3	31	-1	21	53	0	TPC
0	0	3	3	32	-1	20	52	0	TPC
0	0	3	3	33	-1	16	48	0	TPC
0	0	3	3	34	-1	20	59	0	TPC
0	0	3	3	35	-1	19	58	0	TPC
0	0	3	3	36	-1	16	50	0	TPC
0	0	3	3	37	-1	19	49	0	TPC
0	0	3	3	38	-1	21	62	0	TPC
0	0	3	3	39	-1	20	61	0	TPC
0	0	3	3	40	-1	18	52	0	TPC
0	0	3	3	41	-1	20	50	0	TPC
0	0	3	3	42	-1	21	56	0	TPC
0	0	3	3	43	-1	19	60	0	TPC
0	0	3	3	44	-1	17	49	0	TPC
0	0	3	3	45	-1	-1	-1	0	TPC
0	0	3	3	46	-1	21	51	0	TPC
0	0	3	3	47	-1	20	55	0	TPC
0	0	3	3	48	-1	21	58	0	TPC
0	0	3	3	49	-1	18	48	0	TPC
0	0	3	3	50	-1	19	53	0	TPC
0	0	3	3	51	-1	20	57	0	TPC
0	0	3	3	52	-1	19	54	0	TPC
0	0	3	3	53	-1	17	63	0	TPC
0	0	3	3	54	-1	18	62	0	TPC
0	0	3	3	55	-1	21	52	0	TPC
0	0	3	3	56	-1	-1	-1	0	TPC
0	0	3	3	57	-1	19	56	0	TPC
0	0	3	3	58	-1	21	55	0	TPC
0	0	3	3	59	-1	16	60	0	TPC
0	0	3	3	60	-1	20	51	0	TPC
0	0	3	3	61	-1	21	54	0	TPC
0	0	3	3	62	-1	20	58	0	TPC
0	0	3	3	63	-1	17	59	0	TPC
0	0	3	3	64	-1	21	48	0	TPC
0	0	3	3	65	-1	20	53	0	TPC
0	0	3	3	66	-1	19	50	0	TPC
0	0	3	3	67	-1	19	57	0	TPC
0	0	2	0	0	-1	25	2	0	TPC
0	0	2	0	1	-1	17	2	0	TPC
0	0	2	0	2	-1	26	5	0	TPC
0	0	2	0	3	-1	27	0	0	TPC
0	0	2	0	4	-1	16	5	0	TPC
0	0	2	0	5	-1	18	1	0	TPC
0	0	2	0	6	-1	27	6	0	TPC
0	0	2	0	7	-1	26	3	0	TPC
0	0	2	0	8	-1	18	7	0	TPC
0	0	2	0	9	-1	16	3	0	TPC
0	0	2	0	10	-1	25	8	0	TPC
0	0	2	0	11	-1	-1	-1	0	TPC
0	0	2	0	12	-1	27	4	0	TPC
0	0	2	0	13	-1	17	8	0	TPC
0	0	2	0	14	-1	18	5	0	TPC
0	0	2	0	15	-1	25	6	0	TPC
0	0	2	0	16	-1	26	9	0	TPC
0	0	2	0	17	-1	17	6	0	TPC
0	0	2	0	18	-1	16	9	0	TPC
0	0	2	0	19	-1	25	0	0	TPC
0	0	2	0	20	-1	27	10	0	TPC
0	0	2	0	21	-1	18	11	0	TPC
0	0	2	0	22	-1	-1	-1	0	TPC
0	0	2	0	23	-1	16	7	0	TPC
0	0	2	0	24	-1	26	7	0	TPC
0	0	2	0	25	-1	25	12	0	TPC
0	0	2	0	26	-1	17	12	0	TPC
0	0	2	0	27	-1	18	9	0	TPC
0	0	2	0	28	-1	27	8	0	TPC
0	0	2	0	29	-1	26	13	0	TPC
0	0	2	0	30	-1	16	13	0	TPC
0	0	2	0	31	-1	18	15	0	TPC
0	0	2	0	32	-1	27	14	0	TPC
0	0	2	0	33	-1	25	10	0	TPC
0	0	2	0	34	-1	17	10	0	TPC
0	0	2	0	35	-1	16	11	0	TPC
0	0	2	0	36	-1	25	7	0	TPC
0	0	2	0	37	-1	26	11	0	TPC
0	0	2	0	38	-1	17	5	0	TPC
0	0	2	0	39	-1	16	6	0	TPC
0	0	2	0	40	-1	27	5	0	TPC
0	0	2	0	41	-1	27	12	0	TPC
0	0	2	0	42	-1	18	13	0	TPC
0	0	2	0	43	-1	18	8	0	TPC
0	0	2	0	44	-1	26	8	0	TPC
0	0	2	0	45	-1	-1	-1	0	TPC
0	0	2	0	46	-1	25	14	0	TPC
0	0	2	0	47	-1	17	14	0	TPC
0	0	2	0	48	-1	17	9	0	TPC
0	0	2	0	49	-1	27	9	0	TPC
0	0	2	0	50	-1	26	15	0	TPC
0	0	2	0	51	-1	16	10	0	TPC
0	0	2	0	52	-1	16	15	0	TPC
0	0	2	0	53	-1	25	11	0	TPC
0	0	2	0	54	-1	26	12	0	TPC
0	0	2	0	55	-1	17	0	0	TPC
0	0	2	0	56	-1	-1	-1	0	TPC
0	0	2	0	57	-1	18	12	0	TPC
0	0	2	0	58	-1	26	1	0	TPC
0	0	2	0	59	-1	27	13	0	TPC
0	0	2	0	60	-1	16	1	0	TPC
0	0	2	0	61	-1	17	13	0	TPC
0	0	2	0	62	-1	25	4	0	TPC
0	0	2	0	63	-1	25	15	0	TPC
0	0	2	0	64	-1	17	4	0	TPC
0	0	2	0	65	-1	16	14	0	TPC
0	0	2	0	66	-1	18	3	0	TPC
0	0	2	0	67	-1	27	2	0	TPC
0	0	2	1	0	-1	25	18	0	TPC
0	0	2	1	1	-1	17	18	0	TPC
0	0	2	1	2	-1	26	21	0	TPC
0	0	2	1	3	-1	27	16	0	TPC
0	0	2	1	4	-1	16	21	0	TPC
0	0	2	1	5	-1	18	17	0	TPC
0	0	2	1	6	-1	27	22	0	TPC
0	0	2	1	7	-1	26	19	0	TPC
0	0	2	1	8	-1	18	23	0	TPC
0	0	2	1	9	-1	16	19	0	TPC
0	0	2	1	10	-1	25	24	0	TPC
0	0	2	1	11	-1	-1	-1	0	TPC
0	0	2	1	12	-1	27	20	0	TPC
0	0	2	1	13	-1	17	24	0	TPC
0	0	2	1	14	-1	18	21	0	TPC
0	0	2	1	15	-1	25	22	0	TPC
0	0	2	1	16	-1	26	25	0	TPC
0	0	2	1	17	-1	17	22	0	TPC
0	0	2	1	18	-1	16	25	0	TPC
0	0	2	1	19	-1	25	16	0	TPC
0	0	2	1	20	-1	27	26	0	TPC
0	0	2	1	21	-1	18	27	0	TPC
0	0	2	1	22	-1	-1	-1	0	TPC
0	0	2	1	23	-1	16	23	0	TPC
0	0	2	1	24	-1	26	23	0	TPC
0	0	2	1	25	-1	25	28	0	TPC
0	0	2	1	26	-1	17	28	0	TPC
0	0	2	1	27	-1	18	25	0	TPC
0	0	2	1	28	-1	27	24	0	TPC
0	0	2	1	29	-1	26	29	0	TPC
0	0	2	1	30	-1	16	29	0	TPC
0	0	2	1	31	-1	18	31	0	TPC
0	0	2	1	32	-1	27	30	0	TPC
0	0	2	1	33	-1	25	26	0	TPC
0	0	2	1	34	-1	17	26	0	TPC
0	0	2	1	35	-1	16	27	0	TPC
0	0	2	1	36	-1	25	23	0	TPC
0	0	2	1	37	-1	26	27	0	TPC
0	0	2	1	38	-1	17	21	0	TPC
0	0	2	1	39	-1	16	22	0	TPC
0	0	2	1	40	-1	27	21	0	TPC
0	0	2	1	41	-1	27	28	0	TPC
0	0	2	1	42	-1	18	29	0	TPC
0	0	2	1	43	-1	18	24	0	TPC
0	0	2	1	44	-1	26	24	0	TPC
0	0	2	1	45	-1	-1	-1	0	TPC
0	0	2	1	46	-1	25	30	0	TPC
0	0	2	1	47	-1	17	30	0	TPC
0	0	2	1	48	-1	17	25	0	TPC
0	0	2	1	49	-1	27	25	0	TPC
0	0	2	1	50	-1	26	31	0	TPC
0	0	2	1	51	-1	16	26	0	TPC
0	0	2	1	52	-1	16	31	0	TPC
0	0	2	1	53	-1	25	27	0	TPC
0	0	2	1	54	-1	26	28	0	TPC
0	0	2	1	55	-1	17	16	0	TPC
0	0	2	1	56	-1	-1	-1	0	TPC
0	0	2	1	57	-1	18	28	0	TPC
0	0	2	1	58	-1	26	17	0	TPC
0	0	2	1	59	-1	27	29	0	TPC
0	0	2	1	60	-1	16	17	0	TPC
0	0	2	1	61	-1	17	29	0	TPC
0	0	2	1	62	-1	25	20	0	TPC
0	0	2	1	63	-1	25	31	0	TPC
0	0	2	1	64	-1	17	20	0	TPC
0	0	2	1	65	-1	16	30	0	TPC
0	0	2	1	66	-1	18	19	0	TPC
0	0	2	1	67	-1	27	18	0	TPC
0	0	2	2	0	-1	19	34	0	TPC
0	0	2	2	1	-1	23	34	0	TPC
0	0	2	2	2	-1	20	37	0	TPC
0	0	2	2	3	-1	21	32	0	TPC
0	0	2	2	4	-1	22	37	0	TPC
0	0	2	2	5	-1	24	33	0	TPC
0	0	2	2	6	-1	21	38	0	TPC
0	0	2	2	7	-1	20	35	0	TPC
0	0	2	2	8	-1	24	39	0	TPC
0	0	2	2	9	-1	22	35	0	TPC
0	0	2	2	10	-1	19	40	0	TPC
0	0	2	2	11	-1	-1	-1	0	TPC
0	0	2	2	12	-1	21	36	0	TPC
0	0	2	2	13	-1	23	40	0	TPC
0	0	2	2	14	-1	24	37	0	TPC
0	0	2	2	15	-1	19	38	0	TPC
0	0	2	2	16	-1	20	41	0	TPC
0	0	2	2	17	-1	23	38	0	TPC
0	0	2	2	18	-1	22	41	0	TPC
0	0	2	2	19	-1	19	32	0	TPC
0	0	2	2	20	-1	21	42	0	TPC
0	0	2	2	21	-1	24	43	0	TPC
0	0	2	2	22	-1	-1	-1	0	TPC
0	0	2	2	23	-1	22	39	0	TPC
0	0	2	2	24	-1	20	39	0	TPC
0	0	2	2	25	-1	19	44	0	TPC
0	0	2	2	26	-1	23	44	0	TPC
0	0	2	2	27	-1	24	41	0	TPC
0	0	2	2	28	-1	21	40	0	TPC
0	0	2	2	29	-1	20	45	0	TPC
0	0	2	2	30	-1	22	45	0	TPC
0	0	2	2	31	-1	24	47	0	TPC
0	0	2	2	32	-1	21	46	0	TPC
0	0	2	2	33	-1	19	42	0	TPC
0	0	2	2	34	-1	23	42	0	TPC
0	0	2	2	35	-1	22	43	0	TPC
0	0	2	2	36	-1	19	39	0	TPC
0	0	2	2	37	-1	20	43	0	TPC
0	0	2	2	38	-1	23	37	0	TPC
0	0	2	2	39	-1	22	38	0	TPC
0	0	2	2	40	-1	21	37	0	TPC
0	0	2	2	41	-1	21	44	0	TPC
0	0	2	2	42	-1	24	45	0	TPC
0	0	2	2	43	-1	24	40	0	TPC
0	0	2	2	44	-1	20	40	0	TPC
0	0	2	2	45	-1	-1	-1	0	TPC
0	0	2	2	46	-1	19	46	0	TPC
0	0	2	2	47	-1	23	46	0	TPC
0	0	2	2	48	-1	23	41	0	TPC
0	0	2	2	49	-1	21	41	0	TPC
0	0	2	2	50	-1	20	47	0	TPC
0	0	2	2	51	-1	22	42	0	TPC
0	0	2	2	52	-1	22	47	0	TPC
0	0	2	2	53	-1	19	43	0	TPC
0	0	2	2	54	-1	20	44	0	TPC
0	0	2	2	55	-1	23	32	0	TPC
0	0	2	2	56	-1	-1	-1	0	TPC
0	0	2	2	57	-1	24	44	0	TPC
0	0	2	2	58	-1	20	33	0	TPC
0	0	2	2	59	-1	21	45	0	TPC
0	0	2	2	60	-1	22	33	0	TPC
0	0	2	2	61	-1	23	45	0	TPC
0	0	2	2	62	-1	19	36	0	TPC
0	0	2	2	63	-1	19	47	0	TPC
0	0	2	2	64	-1	23	36	0	TPC
0	0	2	2	65	-1	22	46	0	TPC
0	0	2	2	66	-1	24	35	0	TPC
0	0	2	2	67	-1	21	34	0	TPC
0	0	2	3	0	-1	25	50	0	TPC
0	0	2	3	1	-1	17	50	0	TPC
0	0	2	3	2	-1	26	53	0	TPC
0	0	2	3	3	-1	27	48	0	TPC
0	0	2	3	4	-1	16	53	0	TPC
0	0	2	3	5	-1	18	49	0	TPC
0	0	2	3	6	-1	27	54	0	TPC
0	0	2	3	7	-1	26	51	0	TPC
0	0	2	3	8	-1	18	55	0	TPC
0	0	2	3	9	-1	16	51	0	TPC
0	0	2	3	10	-1	25	56	0	TPC
0	0	2	3	11	-1	-1	-1	0	TPC
0	0	2	3	12	-1	27	52	0	TPC
0	0	2	3	13	-1	17	56	0	TPC
0	0	2	3	14	-1	18	53	0	TPC
0	0	2	3	15	-1	25	54	0	TPC
0	0	2	3	16	-1	26	57	0	TPC
0	0	2	3	17	-1	17	54	0	TPC
0	0	2	3	18	-1	16	57	0	TPC
0	0	2	3	19	-1	25	48	0	TPC
0	0	2	3	20	-1	27	58	0	TPC
0	0	2	3	21	-1	18	59	0	TPC
0	0	2	3	22	-1	-1	-1	0	TPC
0	0	2	3	23	-1	16	55	0	TPC
0	0	2	3	24	-1	26	55	0	TPC
0	0	2	3	25	-1	25	60	0	TPC
0	0	2	3	26	-1	17	60	0	TPC
0	0	2	3	27	-1	18	57	0	TPC
0	0	2	3	28	-1	27	56	0	TPC
0	0	2	3	29	-1	26	61	0	TPC
0	0	2	3	30	-1	16	61	0	TPC
0	0	2	3	31	-1	18	63	0	TPC
0	0	2	3	32	-1	27	62	0	TPC
0	0	2	3	33	-1	25	58	0	TPC
0	0	2	3	34	-1	17	58	0	TPC
0	0	2	3	35	-1	16	59	0	TPC
0	0	2	3	36	-1	25	55	0	TPC
0	0	2	3	37	-1	26	59	0	TPC
0	0	2	3	38	-1	17	53	0	TPC
0	0	2	3	39	-1	16	54	0	TPC
0	0	2	3	40	-1	27	53	0	TPC
0	0	2	3	41	-1	27	60	0	TPC
0	0	2	3	42	-1	18	61	0	TPC
0	0	2	3	43	-1	18	56	0	TPC
0	0	2	3	44	-1	26	56	0	TPC
0	0	2	3	45	-1	-1	-1	0	TPC
0	0	2	3	46	-1	25	62	0	TPC
0	0	2	3	47	-1	17	62	0	TPC
0	0	2	3	48	-1	17	57	0	TPC
0	0	2	3	49	-1	27	57	0	TPC
0	0	2	3	50	-1	26	63	0	TPC
0	0	2	3	51	-1	16	58	0	TPC
0	0	2	3	52	-1	16	63	0	TPC
0	0	2	3	53	-1	25	59	0	TPC
0	0	2	3	54	-1	26	60	0	TPC
0	0	2	3	55	-1	17	48	0	TPC
0	0	2	3	56	-1	-1	-1	0	TPC
0	0	2	3	57	-1	18	60	0	TPC
0	0	2	3	58	-1	26	49	0	TPC
0	0	2	3	59	-1	27	61	0	TPC
0	0	2	3	60	-1	16	49	0	TPC
0	0	2	3	61	-1	17	61	0	TPC
0	0	2	3	62	-1	25	52	0	TPC
0	0	2	3	63	-1	25	63	0	TPC
0	0	2	3	64	-1	17	52	0	TPC
0	0	2	3	65	-1	16	62	0	TPC
0	0	2	3	66	-1	18	51	0	TPC
0	0	2	3	67	-1	27	50	0	TPC
0	1	0	0	0	-1	12	3	0	TPC
0	1	0	0	1	-1	13	9	0	TPC
0	1	0	0	2	-1	10	14	0	TPC
0	1	0	0	3	-1	11	4	0	TPC
0	1	0	0	4	-1	11	11	0	TPC
0	1	0	0	5	-1	14	10	0	TPC
0	1	0	0	6	-1	11	13	0	TPC
0	1	0	0	7	-1	10	1	0	TPC
0	1	0	0	8	-1	10	12	0	TPC
0	1	0	0	9	-1	15	7	0	TPC
0	1	0	0	10	-1	12	12	0	TPC
0	1	0	0	11	-1	-1	-1	0	TPC
0	1	0	0	12	-1	11	0	0	TPC
0	1	0	0	13	-1	12	14	0	TPC
0	1	0	0	14	-1	14	6	0	TPC
0	1	0	0	15	-1	10	15	0	TPC
0	1	0	0	16	-1	10	10	0	TPC
0	1	0	0	17	-1	13	5	0	TPC
0	1	0	0	18	-1	11	15	0	TPC
0	1	0	0	19	-1	12	5	0	TPC
0	1	0	0	20	-1	11	9	0	TPC
0	1	0	0	21	-1	12	0	0	TPC
0	1	0	0	22	-1	-1	-1	0	TPC
0	1	0	0	23	-1	15	3	0	TPC
0	1	0	0	24	-1	11	14	0	TPC
0	1	0	0	25	-1	12	8	0	TPC
0	1	0	0	26	-1	11	1	0	TPC
0	1	0	0	27	-1	14	2	0	TPC
0	1	0	0	28	-1	12	13	0	TPC
0	1	0	0	29	-1	10	6	0	TPC
0	1	0	0	30	-1	10	2	0	TPC
0	1	0	0	31	-1	12	4	0	TPC
0	1	0	0	32	-1	11	5	0	TPC
0	1	0	0	33	-1	10	11	0	TPC
0	1	0	0	34	-1	13	1	0	TPC
0	1	0	0	35	-1	10	0	0	TPC
0	1	0	0	36	-1	10	13	0	TPC
0	1	0	0	37	-1	11	10	0	TPC
0	1	0	0	38	-1	14	4	0	TPC
0	1	0	0	39	-1	13	3	0	TPC
0	1	0	0	40	-1	12	15	0	TPC
0	1	0	0	41	-1	12	9	0	TPC
0	1	0	0	42	-1	12	2	0	TPC
0	1	0	0	43	-1	15	1	0	TPC
0	1	0	0	44	-1	11	12	0	TPC
0	1	0	0	45	-1	-1	-1	0	TPC
0	1	0	0	46	-1	10	7	0	TPC
0	1	0	0	47	-1	11	3	0	TPC
0	1	0	0	48	-1	14	0	0	TPC
0	1	0	0	49	-1	12	11	0	TPC
0	1	0	0	50	-1	11	6	0	TPC
0	1	0	0	51	-1	15	15	0	TPC
0	1	0	0	52	-1	10	4	0	TPC
0	1	0	0	53	-1	10	9	0	TPC
0	1	0	0	54	-1	11	8	0	TPC
0	1	0	0	55	-1	12	6	0	TPC
0	1	0	0	56	-1	-1	-1	0	TPC
0	1	0	0	57	-1	14	14	0	TPC
0	1	0	0	58	-1	10	3	0	TPC
0	1	0	0	59	-1	12	7	0	TPC
0	1	0	0	60	-1	11	7	0	TPC
0	1	0	0	61	-1	13	13	0	TPC
0	1	0	0	62	-1	12	1	0	TPC
0	1	0	0	63	-1	10	5	0	TPC
0	1	0	0	64	-1	12	10	0	TPC
0	1	0	0	65	-1	15	11	0	TPC
0	1	0	0	66	-1	10	8	0	TPC
0	1	0	0	67	-1	11	2	0	TPC
0	1	0	1	0	-1	12	19	0	TPC
0	1	0	1	1	-1	13	25	0	TPC
0	1	0	1	2	-1	10	30	0	TPC
0	1	0	1	3	-1	11	20	0	TPC
0	1	0	1	4	-1	11	27	0	TPC
0	1	0	1	5	-1	14	26	0	TPC
0	1	0	1	6	-1	11	29	0	TPC
0	1	0	1	7	-1	10	17	0	TPC
0	1	0	1	8	-1	10	28	0	TPC
0	1	0	1	9	-1	15	23	0	TPC
0	1	0	1	10	-1	12	28	0	TPC
0	1	0	1	11	-1	-1	-1	0	TPC
0	1	0	1	12	-1	11	16	0	TPC
0	1	0	1	13	-1	12	30	0	TPC
0	1	0	1	14	-1	14	22	0	TPC
0	1	0	1	15	-1	10	31	0	TPC
0	1	0	1	16	-1	10	26	0	TPC
0	1	0	1	17	-1	13	21	0	TPC
0	1	0	1	18	-1	11	31	0	TPC
0	1	0	1	19	-1	12	21	0	TPC
0	1	0	1	20	-1	11	25	0	TPC
0	1	0	1	21	-1	12	16	0	TPC
0	1	0	1	22	-1	-1	-1	0	TPC
0	1	0	1	23	-1	15	19	0	TPC
0	1	0	1	24	-1	11	30	0	TPC
0	1	0	1	25	-1	12	24	0	TPC
0	1	0	1	26	-1	11	17	0	TPC
0	1	0	1	27	-1	14	18	0	TPC
0	1	0	1	28	-1	12	29	0	TPC
0	1	0	1	29	-1	10	22	0	TPC
0	1	0	1	30	-1	10	18	0	TPC
0	1	0	1	31	-1	12	20	0	TPC
0	1	0	1	32	-1	11	21	0	TPC
0	1	0	1	33	-1	10	27	0	TPC
0	1	0	1	34	-1	13	17	0	TPC
0	1	0	1	35	-1	10	16	0	TPC
0	1	0	1	36	-1	10	29	0	TPC
0	1	0	1	37	-1	11	26	0	TPC
0	1	0	1	38	-1	14	20	0	TPC
0	1	0	1	39	-1	13	19	0	TPC
0	1	0	1	40	-1	12	31	0	TPC
0	1	0	1	41	-1	12	25	0	TPC
0	1	0	1	42	-1	12	18	0	TPC
0	1	0	1	43	-1	15	17	0	TPC
0	1	0	1	44	-1	11	28	0	TPC
0	1	0	1	45	-1	-1	-1	0	TPC
0	1	0	1	46	-1	10	23	0	TPC
0	1	0	1	47	-1	11	19	0	TPC
